Facility Name,CMS Certification Number (CCN),Alternate CCN 1,Address 1,Address 2,City,State,Zip Code,Network,VAT Catheter Measure Score,VAT Catheter Achievement Measure Rate/Ratio,Number of Patients Included in VAT Catheter Measure Score Achievement Period,VAT Catheter Achievement Period Numerator,VAT Catheter Achievement Period Denominator,VAT Catheter Improvement Measure Rate/Ratio,VAT Catheter Improvement Period Numerator,VAT Catheter Improvement Period Denominator,VAT Catheter Measure Score Applied,National Avg VAT Catheter Measure Score,VAT Fistula Measure Score,VAT Fistula Achievement Measure Rate/Ratio,Number of Patients Included in VAT Fistula Measure Score Achievement Period,VAT Fistula Achievement Period Numerator,VAT Fistula Achievement Period Denominator,VAT Fistula Improvement Measure Rate/Ratio,VAT Fistula Improvement Period Numerator,VAT Fistula Improvement Period Denominator,VAT Fistula Measure Score Applied,National Avg Fistula Measure Score,Vascular Access Combined Measure Score,National Avg Vascular Access Combined Measure Score,Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Hemodialysis Measure Score Achievement Period,Kt/V Adult Hemodialysis Achievement Period Numerator,Kt/V Adult Hemodialysis Achievement Period Denominator,Kt/V Adult Hemodialysis Improvement Measure Rate/Ratio,Kt/V Adult Hemodialysis Improvement Period Numerator,Kt/V Adult Hemodialysis Improvement Period Denominator,Kt/V Adult Hemodialysis Measure Score Applied,National Avg Kt/V Adult Hemodialysis Measure Score,Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Adult Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Adult Peritoneal Dialysis Measure Score Achievement Period,Kt/V Adult Peritoneal Dialysis Achievement Period Numerator,Kt/V Adult Peritoneal Dialysis Achievement Period Denominator,Kt/V Adult Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Adult Peritoneal Dialysis Improvement Period Numerator,Kt/V Adult Peritoneal Dialysis Improvement Period Denominator,Kt/V Adult Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Adult Peritoneal Dialysis Measure Score,Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Hemodialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Hemodialysis Measure Score Achievement Period,Kt/V Pediatric Hemodialysis Achievement Period Numerator,Kt/V Pediatric Hemodialysis Achievement Period Denominator,Kt/V Pediatric Hemodialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Hemodialysis Improvement Period Numerator,Kt/V Pediatric Hemodialysis Improvement Period Denominator,Kt/V Pediatric Hemodialysis Measure Score Applied,National Avg Kt/V Pediatric Hemodialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Pediatric Peritoneal Dialysis Achievement Measure Rate/Ratio,Number of Patients Included in Kt/V Pediatric Peritoneal Dialysis Measure Score Achievement Period,Kt/V Pediatric Peritoneal Dialysis Achievement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Achievement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Improvement Measure Rate/Ratio,Kt/V Pediatric Peritoneal Dialysis Improvement Period Numerator,Kt/V Pediatric Peritoneal Dialysis Improvement Period Denominator,Kt/V Pediatric Peritoneal Dialysis Measure Score Applied,National Avg Kt/V Pediatric Peritoneal Dialysis Measure Score,Kt/V Dialysis Adequacy Combined Measure Score,National Avg Kt/V Dialysis Adequacy Combined Measure Score,Hypercalcemia Measure Score,Hypercalcemia Achievement Measure Rate/Ratio,Number of Patients Included in Hypercalcemia Measure Score Achievement Period,Hypercalcemia Achievement Period Numerator,Hypercalcemia Achievement Period Denominator,Hypercalcemia Improvement Measure Rate/Ratio,Hypercalcemia Improvement Period Numerator,Hypercalcemia Improvement Period Denominator,Hypercalcemia Measure Score Applied,National Avg Hypercalcemia Measure Score,NHSN BSI Measure Score,NHSN BSI Achievement Measure Rate/Ratio,Number of Patients Eligible for NHSN BSI Measure Score Achievement Period,NHSN BSI Achievement Period Numerator,NHSN BSI Achievement Period Denominator,NHSN BSI Improvement Measure Rate/Ratio,NHSN BSI Improvement Period Numerator,NHSN BSI Improvement Period Denominator,NHSN BSI Measure Score Applied,National Avg NHSN BSI Measure Score,ICH CAHPS Measure Score,National Avg ICH CAHPS Measure Score,ICH CAHPS Count of Completed Surveys,ICH CAHPS Neph Comm and Caring Achievement Rate,ICH CAHPS Neph Comm and Caring Improvement Rate,ICH CAHPS Neph Comm and Caring Measure Score Applied,ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate,ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate,ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied,ICH CAHPS Providing Info to Patients Achievement Rate,ICH CAHPS Providing Info to Patients Improvement Rate,ICH CAHPS Providing Info to Patients Measure Score Applied,ICH CAHPS Overall Rating of Neph Achievement Rate,ICH CAHPS Overall Rating of Neph Improvement Rate,ICH CAHPS Overall Rating of Neph Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate,ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate,ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied,ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate,ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate,ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied,Mineral Metabolism Measure Score,Number of Patients Included in Mineral Metabolism Measure Score Achievement Period,National Avg Mineral Metabolism Measure Score,Anemia Management Measure Score,Number of Patients Included in Anemia Management Measure Score Achievement Period,National Avg Anemia Management Measure Score,Clinical Depression Screening and Follow-up Measure Score,Number of Patients Included in Clinical Depression Screening and Follow-up Measure Score Achievement Period,National Avg Clinical Depression Screening and Follow-up Measure Score,NHSN Influenza Measure Score,National Avg NHSN Influenza Measure Score,Pain Assessment and Follow-up Measure Score,Number of Patients Included in Pain Assessment and Follow-up Measure Score Achievement Period,National Avg Pain Assessment and Follow-up Measure Score,SRR Measure Score,SRR Achievement Measure Rate/Ratio,SRR Index Discharges included in Achievement Period,SRR Achievement Period Numerator,SRR Achievement Period Denominator,SRR Improvement Measure Rate/Ratio,SRR Improvement Period Numerator,SRR Improvement Period Denominator,SRR Measure Score Applied,National Avg SRR Measure Score,STrR Measure Score,STrR Achievement Measure Rate/Ratio,STrR Patient-Years at Risk,STrR Achievement Period Numerator,STrR Achievement Period Denominator,STrR Improvement Measure Rate/Ratio,STrR Improvement Period Numerator,STrR Improvement Period Denominator,STrR Measure Score Applied,National Avg STrR Measure Score,Total Performance Score,PY2018 Payment Reduction Percentage,CMS Certification Date,"Ownership as of December 31, 2016",Date of Ownership Record Update
FMC-SAN GABRIEL DIALYSIS CENTER,052760,-,"1801 W. VALLEY BLVD., SUITE 102",-,ALHAMBRA,CA,91803,18,6,8.73%,48,37,424,2.86%,12,419,Achievement,5,7,71.52%,44,324,453,79.55%,350,440,Achievement,5,6,5,7,97.65%,47,374,383,98.00%,392,400,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,8,0.48%,93,4,830,1.56%,12,770,Achievement,8,6,0.625,114,3,4.8,1.039,4,3.849,Achievement,5,5,5,33,71.85%,63.84%,Achievement,64.38%,58.81%,Achievement,74.09%,81.72%,Achievement,52.63%,47.10%,Achievement,63.00%,50.44%,Achievement,67.95%,52.97%,Achievement,10,47,9,10,48,10,10,91,10,10,10,10,91,10,5,0.978,67,15,15.333,0.958,10,10.441,Achievement,5,2,1.289,33.20465435,16,12.416,0.767,10,13.041,Achievement,5,62,No Reduction,3/20/1995,FRESENIUS MEDICAL CARE,1/1/2015
DAVITA-PREMIER DIALYSIS CENTER,052761,-,7612 ATLANTIC AVENUE,-,CUDAHY,CA,90201,18,5,9.70%,168,153,1578,5.21%,89,1709,Achievement,5,6,69.79%,161,1171,1678,68.12%,1220,1791,Achievement,5,5,5,10,99.81%,175,1588,1591,99.08%,1721,1737,Achievement,7,8,94.65%,13,100,110,89.93%,134,149,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,8,0.86%,327,28,3257,1.57%,51,3251,Achievement,8,5,0.808,367,14,17.318,0.494,8,16.204,Achievement,5,2,5,130,56.38%,56.97%,Achievement,55.86%,62.15%,Achievement,70.93%,74.98%,Achievement,51.26%,52.90%,Achievement,61.96%,70.16%,Achievement,63.71%,71.71%,Achievement,10,188,9,10,188,10,10,323,10,10,10,10,321,10,6,0.901,200,41,45.485,0.944,41,43.415,Achievement,5,5,0.925,136.7008898,48,51.886,0.959,54,56.291,Achievement,5,60,No Reduction,4/11/1995,DAVITA,6/16/1999
FMC-OXNARD,052762,-,"1801 HOLSER WALK, SUITE 310",-,OXNARD,CA,93030,18,9,3.95%,100,38,961,2.91%,30,1030,Achievement,5,7,72.53%,91,718,990,71.37%,758,1062,Achievement,5,8,5,8,98.52%,99,930,944,97.82%,987,1009,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,8,0.62%,148,9,1454,0.84%,12,1427,Achievement,8,5,1.124,171,9,8.007,2.447,20,8.174,Improvement,5,8,5,64,78.55%,77.31%,Achievement,65.69%,69.09%,Achievement,79.36%,85.68%,Achievement,76.14%,70.92%,Achievement,67.62%,69.04%,Achievement,77.88%,80.28%,Achievement,10,103,9,10,103,10,10,143,10,10,10,10,142,10,5,0.958,123,27,28.188,0.73,22,30.147,Achievement,5,8,0.588,70.2532512,16,27.213,0.542,17,31.389,Achievement,5,74,No Reduction,6/12/1995,FRESENIUS MEDICAL CARE,5/20/1999
FMC-SAN GABRIEL VALLEY PD CLINIC,052764,-,"1801 W. VALLEY BLVD., SUITE 204",-,ALHAMBRA,CA,91803,18,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,5,No Score,No Rate,<11,,,No Rate,,,N/A,7,10,99.01%,12,100,101,88.04%,81,92,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,18,0,171,2.21%,4,181,Achievement,8,No Score,No Ratio,<11,,,No Ratio,,,N/A,5,No Score,5,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,9,12,9,10,12,10,10,16,10,10,10,10,16,10,No Score,No Ratio,<11,,,No Ratio,,,N/A,5,No Score,No Ratio,<10,,,No Ratio,,,N/A,5,100,No Reduction,4/27/1995,FRESENIUS MEDICAL CARE,1/2/1980
RAI FAIRWAY ROCKLIN,052765,-,6000 FAIRWAY DRIVE STE #14,-,ROCKLIN,CA,95677,17,8,4.40%,36,15,341,3.95%,15,380,Achievement,5,8,74.93%,34,263,351,79.00%,316,400,Achievement,5,8,5,8,98.39%,33,306,311,97.77%,350,358,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,10,0.00%,53,0,507,0.19%,1,522,Achievement,8,10,0,70,0,2.253,0.863,2,2.317,Achievement,5,No Score,5,<30,No Rate,73.52%,N/A,No Rate,63.48%,N/A,No Rate,81.74%,N/A,No Rate,84.53%,N/A,No Rate,83.28%,N/A,No Rate,83.26%,N/A,10,38,9,10,38,10,10,52,10,10,10,10,52,10,10,0.536,49,6,11.188,0.752,4,5.316,Achievement,5,5,1.003,22.48049281,8,7.978,0.505,5,9.901,Achievement,5,88,No Reduction,5/31/1995,FRESENIUS MEDICAL CARE,6/2/2007
X ASH TREE PD,052767,-,2666 N. GROVE INDUSTRIAL DRIVE,-,FRESNO,CA,93727,17,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,5,No Score,No Rate,<11,,,No Rate,,,N/A,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,7,9,0.30%,51,1,330,0.00%,0,229,Achievement,8,No Score,No Ratio,<11,,,No Ratio,,,N/A,5,No Score,5,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Score,<11,9,No Score,<11,10,0,57,10,No Score,10,9,57,10,8,0.754,27,5,5.958,2.036,12,5.894,Improvement,5,10,0.386,24.78302533,3,7.766,0.572,4,6.993,Achievement,5,85,No Reduction,7/25/1995,DAVITA,1/1/2017
DAVITA-DIAMOND VALLEY DIALYSIS CENTER,052768,-,1030 E. FLORIDA AVENUE,-,HEMET,CA,92543,18,5,9.41%,37,27,287,6.56%,17,259,Achievement,5,4,64.42%,33,210,326,52.73%,145,275,Achievement,5,5,5,9,98.98%,40,291,294,95.47%,274,287,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,8,0.64%,91,5,777,2.33%,18,774,Achievement,8,10,0,119,0,4.899,0.66,3,4.548,Achievement,5,2,5,32,57.44%,50.15%,Improvement,61.23%,56.32%,Achievement,75.96%,72.29%,Achievement,42.33%,43.41%,Achievement,57.02%,62.52%,Achievement,49.71%,69.05%,Achievement,5,41,9,10,41,10,10,86,10,10,10,10,86,10,8,0.711,72,14,19.704,1.505,35,23.263,Achievement,5,0,1.492,28.93908282,15,10.052,1.284,14,10.905,Achievement,5,66,No Reduction,7/6/1995,DAVITA,5/28/1999
SF CHINATOWN DIALYSIS CENTER,052769,-,636 CLAY STREET,-,SAN FRANCISCO,CA,94111,17,3,12.44%,83,99,796,11.64%,93,799,Achievement,5,6,70.75%,81,600,848,71.25%,585,821,Achievement,5,4,5,10,99.87%,83,761,762,99.87%,753,754,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,10,7,10,0.00%,122,0,1270,0.00%,0,1275,Achievement,8,5,0.825,167,6,7.269,0.139,1,7.195,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,10,86,9,10,87,10,10,124,10,10,10,10,123,10,6,0.87,73,15,17.244,0.929,13,13.995,Achievement,5,10,0.382,60.95550992,10,26.168,0.479,13,27.141,Achievement,5,73,No Reduction,9/19/1995,DAVITA,11/24/2005
SELMA DIALYSIS CENTER,052770,-,2711 CINEMA WAY #111,-,SELMA,CA,93662,17,6,7.76%,96,70,902,9.30%,86,925,Achievement,5,9,78.58%,87,741,943,77.98%,772,990,Achievement,5,7,5,5,96.37%,99,796,826,96.61%,826,855,Achievement,7,9,94.78%,17,117,126,No Rate,N/A,N/A,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,6,7,7,0.91%,155,14,1537,0.62%,9,1456,Achievement,8,7,0.572,174,4,6.998,1.406,11,7.826,Achievement,5,5,5,75,65.10%,66.57%,Achievement,58.04%,60.17%,Achievement,84.47%,81.59%,Achievement,63.03%,60.86%,Achievement,60.83%,63.31%,Achievement,67.98%,70.32%,Achievement,10,113,9,10,116,10,10,156,10,10,10,10,154,10,2,1.172,118,35,29.871,1.271,40,31.461,Achievement,5,4,1.06,84.53661875,34,32.069,0.766,25,32.642,Achievement,5,61,No Reduction,9/27/1995,DAVITA,2/9/2010
DAVITA-VISALIA AT HOME DIALYSIS,052771,-,1120 N. CHINOWTH STREET,-,VISALIA,CA,93291,18,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,No Rate,<11,,,No Rate,,,N/A,5,No Score,5,No Score,No Rate,<11,,,No Rate,,,N/A,7,8,92.72%,37,293,316,94.04%,300,319,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,6,1.73%,46,7,404,2.98%,11,369,Achievement,8,No Score,No Ratio,<11,,,No Ratio,,,N/A,5,No Score,5,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,6,37,9,10,37,10,10,43,10,10,10,10,43,10,7,0.776,20,4,4.27,0.778,5,6.429,Achievement,5,2,1.316,27.02806297,12,9.12,0.942,8,8.494,Achievement,5,64,No Reduction,10/3/1995,DAVITA,5/19/1999
FMC-RAI-HOSPITAL CIRCLE-WESTMINSTER,052772,-,290 HOSPITAL CIRCLE,-,WESTMINSTER,CA,92683,18,4,10.61%,51,42,396,10.44%,47,450,Achievement,5,8,75.00%,47,339,452,75.51%,370,490,Achievement,5,6,5,8,98.34%,48,356,362,98.79%,408,413,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,8,0.80%,107,8,1005,1.65%,15,908,Achievement,8,9,0.151,136,1,6.624,1.402,8,5.705,Achievement,5,No Score,5,<30,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,No Rate,No Rate,N/A,9,56,9,10,56,10,10,105,10,10,10,10,101,10,3,1.17,82,12,10.253,1.484,26,17.522,Improvement,5,7,0.73,31.22518823,9,12.333,1.413,24,16.987,Achievement,5,73,No Reduction,12/20/1995,FRESENIUS MEDICAL CARE,2/9/2017
DAVITA-WESTMINSTER SOUTH DIALYSIS,052773,-,14014 MAGNOLIA ST.,-,WESTMINSTER,CA,92683,18,4,10.76%,118,105,976,11.49%,126,1097,Achievement,5,9,78.37%,106,837,1068,77.49%,919,1186,Achievement,5,6,5,9,99.22%,118,892,899,98.80%,987,999,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,8,0.59%,167,9,1532,1.12%,18,1602,Achievement,8,6,0.689,205,6,8.71,1.005,9,8.959,Achievement,5,3,5,62,60.37%,56.08%,Achievement,59.99%,53.14%,Achievement,81.18%,75.04%,Achievement,55.11%,47.65%,Achievement,56.38%,54.36%,Achievement,54.36%,56.13%,Achievement,10,129,9,10,129,10,10,163,10,10,10,10,163,10,1,1.253,151,42,33.525,0.933,26,27.877,Achievement,5,6,0.871,82.98425736,31,35.608,0.975,38,38.958,Achievement,5,60,No Reduction,9/29/1995,DAVITA,8/22/2016
DAVITA-HI-DESERT DIALYSIS,052776,-,"56845 TWENTY-NINE PALMS HIGHWAY,",-,YUCCA VALLEY,CA,92284,18,8,4.64%,51,21,453,5.62%,32,569,Achievement,5,7,71.17%,50,348,489,69.77%,420,602,Achievement,5,8,5,7,97.71%,52,426,436,97.32%,544,559,Achievement,7,No Score,No Rate,<11,,,98.86%,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,4,2.44%,100,23,941,1.84%,18,976,Achievement,8,8,0.232,120,1,4.302,0,0,5.032,Achievement,5,5,5,45,62.81%,64.47%,Achievement,58.39%,63.16%,Achievement,84.28%,81.17%,Achievement,58.49%,67.51%,Achievement,67.57%,69.19%,Achievement,68.63%,72.22%,Achievement,8,59,9,10,59,10,10,97,10,10,10,10,97,10,9,0.604,75,10,16.565,1.413,23,16.277,Achievement,5,7,0.691,39.87953457,10,14.463,0.693,14,20.188,Achievement,5,72,No Reduction,2/6/1996,DAVITA,4/5/2017
SANTA CLARITA KIDNEY CENTER,052778,-,"23861 W. MCBEAN PARKWAY, SUITE E-11",-,VALENCIA,CA,91355,18,0,31.30%,97,257,821,24.07%,175,727,Achievement,5,1,56.23%,91,501,891,63.12%,522,827,Achievement,5,0,5,4,95.17%,101,768,807,97.55%,718,736,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,4,7,5,2.09%,185,33,1580,2.47%,37,1495,Achievement,8,7,0.598,240,10,16.713,0,0,14.094,Achievement,5,6,5,70,68.37%,70.77%,Achievement,60.17%,67.25%,Achievement,75.73%,76.46%,Achievement,68.17%,74.61%,Achievement,70.10%,79.45%,Achievement,70.94%,74.14%,Achievement,10,107,9,10,107,10,9,182,10,10,10,9,182,10,5,0.934,183,46,49.234,1.034,55,53.174,Achievement,5,3,1.195,56.10403833,26,21.751,0.823,20,24.311,Achievement,5,49,No Reduction,2/19/1996,"PACIFIC SOUTH BAY DIALYSIS, INC.",10/24/2016
"RAI CARE CENTERS OF SOUTHERN CALIFORNIA, LLC",052779,-,"7007 MISSION GORGE ROAD, 1ST FLOOR",-,SAN DIEGO,CA,92120,18,6,8.67%,43,34,392,3.24%,13,401,Achievement,5,8,76.41%,39,311,407,74.77%,323,432,Achievement,5,7,5,9,99.42%,40,344,346,98.89%,355,359,Achievement,7,10,98.67%,11,74,75,No Rate,N/A,N/A,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,9,7,7,1.13%,369,41,3625,2.48%,85,3425,Achievement,8,4,1.072,329,15,13.999,0.659,9,13.665,Achievement,5,5,5,139,67.25%,62.37%,Achievement,60.35%,55.70%,Achievement,80.36%,76.14%,Achievement,60.40%,58.25%,Achievement,58.44%,53.19%,Achievement,62.59%,58.60%,Achievement,10,59,9,10,60,10,10,356,10,10,10,10,356,10,5,0.961,205,40,41.642,0.576,22,38.221,Achievement,5,4,1.081,66.33812457,28,25.893,1.478,38,25.71,Achievement,5,64,No Reduction,3/4/1996,FRESENIUS MEDICAL CARE,3/9/2017
FMC-BALBOA EAST COUNTY,052780,-,570 N. SECOND STREET,-,EL CAJON,CA,92021,18,10,1.69%,115,17,1004,2.36%,25,1061,Achievement,5,7,72.05%,108,768,1066,76.53%,848,1108,Achievement,5,9,5,5,95.88%,117,953,994,94.31%,977,1036,Achievement,7,10,98.58%,28,208,211,95.28%,121,127,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,6,7,8,0.48%,225,10,2064,0.48%,9,1869,Achievement,8,6,0.754,239,6,7.96,0.836,6,7.173,Achievement,5,2,5,76,55.00%,58.45%,Achievement,59.88%,63.50%,Achievement,77.94%,83.80%,Achievement,51.77%,60.46%,Achievement,50.44%,63.09%,Achievement,55.79%,68.57%,Achievement,10,150,9,10,152,10,10,220,10,10,10,10,219,10,4,1.02,191,56,54.889,1.109,52,46.904,Achievement,5,6,0.823,87.22518823,29,35.247,0.639,23,36.01,Achievement,5,61,No Reduction,2/19/1996,FRESENIUS MEDICAL CARE,6/15/1999
DAVITA-NORTH HOLLYWOOD DIALYSIS,052781,-,12126 VICTORY BLVD.,-,NORTH HOLLYWOOD,CA,91606,18,0,17.29%,110,157,908,12.41%,108,870,Achievement,5,5,67.88%,97,674,993,75.19%,700,931,Achievement,5,2,5,4,95.51%,112,850,890,96.21%,786,817,Achievement,7,9,95.28%,11,71,78,92.31%,96,104,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,4,7,7,1.04%,213,22,2110,1.51%,29,1918,Achievement,8,6,0.751,265,11,14.647,0.995,13,13.065,Achievement,5,6,5,82,65.34%,72.48%,Achievement,66.55%,66.18%,Achievement,78.58%,80.19%,Achievement,52.39%,58.92%,Achievement,68.60%,67.64%,Achievement,76.05%,67.36%,Achievement,10,132,9,10,132,10,10,216,10,10,10,10,214,10,6,0.846,96,19,22.464,1.174,39,33.224,Achievement,5,9,0.435,78.34907598,13,29.863,1.12,35,31.245,Achievement,5,57,No Reduction,3/11/1996,DAVITA,8/23/2016
"MOUNTAIN VIEW DIALYSIS CENTER, INC.",052782,-,900 S. MOUNTAIN AVENUE,-,MONROVIA,CA,91016,18,4,14.55%,33,40,275,26.37%,53,201,Improvement,5,3,62.10%,33,195,314,55.51%,131,236,Achievement,5,4,5,7,97.58%,34,242,248,95.56%,172,180,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,10,0.00%,76,0,688,0.87%,5,574,Achievement,8,8,0.229,148,1,4.365,No Ratio,N/A,N/A,Achievement,5,7,5,43,69.23%,No Rate,Achievement,64.48%,No Rate,Achievement,81.23%,No Rate,Achievement,48.67%,No Rate,Achievement,77.54%,No Rate,Achievement,84.33%,No Rate,Achievement,9,39,9,10,39,10,9,77,10,10,10,9,77,10,1,1.284,61,18,14.018,0.963,11,11.424,Achievement,5,1,1.447,22.36550308,12,8.295,1.643,13,7.911,Achievement,5,62,No Reduction,5/1/1996,NOT A CHAIN,6/8/1999
"MODESTO KIDNEY CENTER, LLC",052783,-,"305 E. GRANGER AVE.., STE. 102",-,MODESTO,CA,95350,17,5,9.03%,63,55,609,15.56%,89,572,Achievement,5,10,81.20%,59,514,633,72.03%,443,615,Achievement,5,7,5,6,96.91%,60,534,551,95.67%,530,554,Achievement,7,9,96.40%,20,137,143,83.72%,108,129,Achievement,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,7,7,7,0.90%,128,11,1227,1.51%,17,1126,Achievement,8,6,0.72,119,5,6.945,0.857,6,6.998,Achievement,5,8,5,51,67.61%,57.50%,Achievement,67.39%,60.33%,Achievement,85.40%,79.09%,Achievement,66.16%,64.14%,Achievement,76.97%,57.37%,Achievement,81.46%,56.78%,Achievement,10,86,9,10,86,10,8,128,10,10,10,10,128,10,5,0.98,96,23,23.473,1.125,27,23.993,Achievement,5,8,0.654,58.65845311,14,21.391,0.63,14,22.218,Achievement,5,71,No Reduction,4/9/1996,INNOVATIVE DIALYSIS SYSTEMS,12/18/2007
DELTA SIERRA DIALYSIS CENTER,052784,-,555 WEST BENJAMIN HOLT DRIVE  #200,-,STOCKTON,CA,95207,17,7,6.96%,71,47,675,4.01%,25,624,Achievement,5,5,66.30%,68,478,721,72.55%,489,674,Achievement,5,6,5,8,98.33%,72,647,658,99.68%,625,627,Achievement,7,No Score,No Rate,<11,,,No Rate,,,N/A,8,No Score,No Rate,<11,,,No Rate,,,N/A,9,No Score,No Rate,<11,,,No Rate,,,N/A,8,8,7,10,0.00%,103,0,987,1.03%,9,874,Achievement,8,8,0.322,125,2,6.202,0,0,5.562,Achievement,5,3,5,54,72.22%,74.48%,Achievement,60.26%,60.40%,Achievement,78.27%,81.85%,Achievement,58.12%,69.87%,Achievement,46.42%,55.73%,Achievement,53.56%,64.03%,Achievement,10,74,9,10,74,10,10,100,10,10,10,10,100,10,9,0.616,84,12,19.488,1.097,19,17.319,Achievement,5,7,0.68,49.34428474,13,19.112,0.959,18,18.778,Achievement,5,71,No Reduction,4/12/1996,DAVITA,2/9/2017
